derived_from_real_fields,dominant_estimate_confidence,estimated_or_synthetic_fields,missing_fields,player_name,player_wc_id,real_structured_fields,team_wc_id,year
16,D,15,2,Karim Adeyemi,player_p_05901_2022,9,team_germany_2022,2022
16,D,15,2,Armel Bella-Kotchap,player_p_69200_2022,9,team_germany_2022,2022
16,D,15,2,Youssoufa Moukoko,player_p_04137_2022,9,team_germany_2022,2022
17,C,15,1,Lawrence Ati-Zigi,player_p_51990_2022,9,team_ghana_2022,2022
17,C,15,1,Tariq Lamptey,player_p_12913_2022,9,team_ghana_2022,2022
17,C,15,1,Denis Odoi,player_p_08359_2022,9,team_ghana_2022,2022
17,C,15,1,Mohammed Salisu,player_p_50142_2022,9,team_ghana_2022,2022
17,C,15,1,Thomas Partey,player_p_07875_2022,9,team_ghana_2022,2022
16,D,15,2,Elisha Owusu,player_p_70145_2022,9,team_ghana_2022,2022
16,D,15,2,Abdul Fatawu Issahaku,player_p_62854_2022,9,team_ghana_2022,2022
17,C,15,1,Daniel-Kofi Kyereh,player_p_92252_2022,9,team_ghana_2022,2022
17,C,15,1,Jordan Ayew,player_p_31765_2022,9,team_ghana_2022,2022
17,C,15,1,André Ayew,player_p_01945_2022,9,team_ghana_2022,2022
17,C,15,1,Osman Bukari,player_p_72363_2022,9,team_ghana_2022,2022
16,D,15,2,Ibrahim Danlad,player_p_16148_2022,9,team_ghana_2022,2022
16,D,15,2,Daniel Afriyie,player_p_13639_2022,9,team_ghana_2022,2022
17,C,15,1,Gideon Mensah,player_p_28517_2022,9,team_ghana_2022,2022
16,D,15,2,Joseph Aidoo,player_p_09991_2022,9,team_ghana_2022,2022
16,D,15,2,Abdul Manaf Nurudeen,player_p_36638_2022,9,team_ghana_2022,2022
17,C,15,1,Baba Rahman,player_p_94579_2022,9,team_ghana_2022,2022
17,C,15,1,Daniel Amartey,player_p_82956_2022,9,team_ghana_2022,2022
17,C,15,1,Iñaki Williams,player_p_53967_2022,9,team_ghana_2022,2022
17,C,15,1,Mohammed Kudus,player_p_23821_2022,9,team_ghana_2022,2022
17,C,15,1,Salis Abdul Samed,player_p_21820_2022,9,team_ghana_2022,2022
17,C,15,1,Kamaldeen Sulemana,player_p_33325_2022,9,team_ghana_2022,2022
17,C,15,1,Alexander Djiku,player_p_59808_2022,9,team_ghana_2022,2022
16,D,15,2,Kamal Sowah,player_p_20467_2022,9,team_ghana_2022,2022
17,C,15,1,Antoine Semenyo,player_p_14179_2022,9,team_ghana_2022,2022
17,C,15,1,Alidu Seidu,player_p_36105_2022,9,team_ghana_2022,2022
17,C,15,1,Alireza Beiranvand,player_p_20998_2022,9,team_iran_2022,2022
17,C,15,1,Sadegh Moharrami,player_p_84382_2022,9,team_iran_2022,2022
17,C,15,1,Ehsan Hajsafi,player_p_75785_2022,9,team_iran_2022,2022
16,D,15,2,Shojae Khalilzadeh,player_p_97838_2022,9,team_iran_2022,2022
17,C,15,1,Milad Mohammadi,player_p_74098_2022,9,team_iran_2022,2022
17,C,15,1,Saeid Ezatolahi,player_p_95374_2022,9,team_iran_2022,2022
17,C,15,1,Alireza Jahanbakhsh,player_p_98775_2022,9,team_iran_2022,2022
17,C,15,1,Morteza Pouraliganji,player_p_29864_2022,9,team_iran_2022,2022
17,C,15,1,Mehdi Taremi,player_p_85860_2022,9,team_iran_2022,2022
17,C,15,1,Karim Ansarifard,player_p_53957_2022,9,team_iran_2022,2022
16,D,15,2,Vahid Amiri,player_p_24531_2022,9,team_iran_2022,2022
16,D,15,2,Payam Niazmand,player_p_17784_2022,9,team_iran_2022,2022
17,C,15,1,Hossein Kanaanizadegan,player_p_74612_2022,9,team_iran_2022,2022
17,C,15,1,Saman Ghoddos,player_p_87786_2022,9,team_iran_2022,2022
17,C,15,1,Rouzbeh Cheshmi,player_p_98747_2022,9,team_iran_2022,2022
17,C,15,1,Mehdi Torabi,player_p_04541_2022,9,team_iran_2022,2022
17,C,15,1,Ali Gholizadeh,player_p_45653_2022,9,team_iran_2022,2022
17,C,15,1,Ali Karimi,player_p_68842_2022,9,team_iran_2022,2022
17,C,15,1,Majid Hosseini,player_p_15905_2022,9,team_iran_2022,2022
17,C,15,1,Sardar Azmoun,player_p_09113_2022,9,team_iran_2022,2022
17,C,15,1,Ahmad Nourollahi,player_p_42215_2022,9,team_iran_2022,2022
16,D,15,2,Amir Abedzadeh,player_p_80505_2022,9,team_iran_2022,2022
17,C,15,1,Ramin Rezaeian,player_p_47137_2022,9,team_iran_2022,2022
17,C,15,1,Hossein Hosseini,player_p_28492_2022,9,team_iran_2022,2022
17,C,15,1,Abolfazl Jalali,player_p_62858_2022,9,team_iran_2022,2022
16,D,15,2,Eiji Kawashima,player_p_53272_2022,9,team_japan_2022,2022
17,C,15,1,Miki Yamane,player_p_45981_2022,9,team_japan_2022,2022
17,C,15,1,Shogo Taniguchi,player_p_77382_2022,9,team_japan_2022,2022
17,C,15,1,Ko Itakura,player_p_35225_2022,9,team_japan_2022,2022
17,C,15,1,Yuto Nagatomo,player_p_26303_2022,9,team_japan_2022,2022
17,C,15,1,Wataru Endo,player_p_53282_2022,9,team_japan_2022,2022
16,D,15,2,Gaku Shibasaki,player_p_99817_2022,9,team_japan_2022,2022
17,C,15,1,Ritsu Dōan,player_p_58907_2022,9,team_japan_2022,2022
17,C,15,1,Kaoru Mitoma,player_p_22633_2022,9,team_japan_2022,2022
17,C,15,1,Takumi Minamino,player_p_05559_2022,9,team_japan_2022,2022
17,C,15,1,Takefusa Kubo,player_p_39942_2022,9,team_japan_2022,2022
17,C,15,1,Shūichi Gonda,player_p_66906_2022,9,team_japan_2022,2022
17,C,15,1,Hidemasa Morita,player_p_75751_2022,9,team_japan_2022,2022
17,C,15,1,Junya Ito,player_p_86909_2022,9,team_japan_2022,2022
17,C,15,1,Daichi Kamada,player_p_62952_2022,9,team_japan_2022,2022
17,C,15,1,Takehiro Tomiyasu,player_p_68429_2022,9,team_japan_2022,2022
17,C,15,1,Ao Tanaka,player_p_82447_2022,9,team_japan_2022,2022
17,C,15,1,Takuma Asano,player_p_46913_2022,9,team_japan_2022,2022
17,C,15,1,Hiroki Sakai,player_p_56398_2022,9,team_japan_2022,2022
16,D,15,2,Shuto Machino,player_p_44328_2022,9,team_japan_2022,2022
17,C,15,1,Ayase Ueda,player_p_57586_2022,9,team_japan_2022,2022
17,C,15,1,Maya Yoshida,player_p_89321_2022,9,team_japan_2022,2022
16,D,15,2,Daniel Schmidt,player_p_77827_2022,9,team_japan_2022,2022
17,C,15,1,Yuki Soma,player_p_64056_2022,9,team_japan_2022,2022
17,C,15,1,Daizen Maeda,player_p_30206_2022,9,team_japan_2022,2022
17,C,15,1,Hiroki Ito,player_p_41902_2022,9,team_japan_2022,2022
16,D,15,2,Alfredo Talavera,player_p_94928_2022,9,team_mexico_2022,2022
17,C,15,1,Néstor Araujo,player_p_38529_2022,9,team_mexico_2022,2022
17,C,15,1,César Montes,player_p_36212_2022,9,team_mexico_2022,2022
17,C,15,1,Edson Álvarez,player_p_26546_2022,9,team_mexico_2022,2022
16,D,15,2,Johan Vásquez,player_p_09877_2022,9,team_mexico_2022,2022
16,D,15,2,Gerardo Arteaga,player_p_96510_2022,9,team_mexico_2022,2022
16,D,15,2,Luis Romo,player_p_26412_2022,9,team_mexico_2022,2022
17,C,15,1,Carlos Rodríguez,player_p_19618_2022,9,team_mexico_2022,2022
17,C,15,1,Raúl Jiménez,player_p_57865_2022,9,team_mexico_2022,2022
17,C,15,1,Alexis Vega,player_p_64182_2022,9,team_mexico_2022,2022
17,C,15,1,Rogelio Funes Mori,player_p_51689_2022,9,team_mexico_2022,2022
16,D,15,2,Rodolfo Cota,player_p_96662_2022,9,team_mexico_2022,2022
17,C,15,1,Guillermo Ochoa,player_p_80826_2022,9,team_mexico_2022,2022
17,C,15,1,Érick Gutiérrez,player_p_64299_2022,9,team_mexico_2022,2022
17,C,15,1,Héctor Moreno,player_p_21208_2022,9,team_mexico_2022,2022
17,C,15,1,Héctor Herrera,player_p_42911_2022,9,team_mexico_2022,2022
17,C,15,1,Orbelín Pineda,player_p_95198_2022,9,team_mexico_2022,2022
17,C,15,1,Andrés Guardado,player_p_40312_2022,9,team_mexico_2022,2022
17,C,15,1,Jorge Sánchez,player_p_24062_2022,9,team_mexico_2022,2022
17,C,15,1,Henry Martín,player_p_49482_2022,9,team_mexico_2022,2022
17,C,15,1,Uriel Antuna,player_p_81433_2022,9,team_mexico_2022,2022
17,C,15,1,Hirving Lozano,player_p_24705_2022,9,team_mexico_2022,2022
17,C,15,1,Jesús Gallardo,player_p_80088_2022,9,team_mexico_2022,2022
17,C,15,1,Luis Chávez,player_p_49806_2022,9,team_mexico_2022,2022
17,C,15,1,Roberto Alvarado,player_p_73491_2022,9,team_mexico_2022,2022
17,C,15,1,Kevin Álvarez,player_p_09058_2022,9,team_mexico_2022,2022
17,C,15,1,Yassine Bounou,player_p_50688_2022,9,team_morocco_2022,2022
17,C,15,1,Achraf Hakimi,player_p_45288_2022,9,team_morocco_2022,2022
17,C,15,1,Noussair Mazraoui,player_p_09614_2022,9,team_morocco_2022,2022
17,C,15,1,Sofyan Amrabat,player_p_71023_2022,9,team_morocco_2022,2022
17,C,15,1,Nayef Aguerd,player_p_47490_2022,9,team_morocco_2022,2022
17,C,15,1,Romain Saïss,player_p_26068_2022,9,team_morocco_2022,2022
17,C,15,1,Hakim Ziyech,player_p_70715_2022,9,team_morocco_2022,2022
17,C,15,1,Azzedine Ounahi,player_p_40619_2022,9,team_morocco_2022,2022
17,C,15,1,Abderrazak Hamdallah,player_p_90423_2022,9,team_morocco_2022,2022
17,C,15,1,Anass Zaroury,player_p_94093_2022,9,team_morocco_2022,2022
17,C,15,1,Abdelhamid Sabiri,player_p_05265_2022,9,team_morocco_2022,2022
17,C,15,1,Munir Mohamedi,player_p_15566_2022,9,team_morocco_2022,2022
17,C,15,1,Ilias Chair,player_p_87409_2022,9,team_morocco_2022,2022
17,C,15,1,Zakaria Aboukhlal,player_p_48295_2022,9,team_morocco_2022,2022
17,C,15,1,Selim Amallah,player_p_23330_2022,9,team_morocco_2022,2022
17,C,15,1,Abde Ezzalzouli,player_p_21052_2022,9,team_morocco_2022,2022
17,C,15,1,Sofiane Boufal,player_p_59033_2022,9,team_morocco_2022,2022
17,C,15,1,Jawad El Yamiq,player_p_14026_2022,9,team_morocco_2022,2022
17,C,15,1,Youssef En-Nesyri,player_p_42517_2022,9,team_morocco_2022,2022
17,C,15,1,Achraf Dari,player_p_52013_2022,9,team_morocco_2022,2022
17,C,15,1,Walid Cheddira,player_p_05216_2022,9,team_morocco_2022,2022
16,D,15,2,Ahmed Reda Tagnaouti,player_p_88869_2022,9,team_morocco_2022,2022
17,C,15,1,Bilal El Khannous,player_p_80656_2022,9,team_morocco_2022,2022
17,C,15,1,Badr Benoun,player_p_00597_2022,9,team_morocco_2022,2022
17,C,15,1,Yahia Attiyat Allah,player_p_91543_2022,9,team_morocco_2022,2022
17,C,15,1,Yahya Jabrane,player_p_86644_2022,9,team_morocco_2022,2022
16,D,15,2,Remko Pasveer,player_p_18921_2022,9,team_netherlands_2022,2022
17,C,15,1,Jurriën Timber,player_p_74111_2022,9,team_netherlands_2022,2022
17,C,15,1,Matthijs de Ligt,player_p_73572_2022,9,team_netherlands_2022,2022
17,C,15,1,Virgil van Dijk,player_p_56029_2022,9,team_netherlands_2022,2022
17,C,15,1,Nathan Aké,player_p_64438_2022,9,team_netherlands_2022,2022
16,D,15,2,Stefan de Vrij,player_p_70280_2022,9,team_netherlands_2022,2022
17,C,15,1,Steven Bergwijn,player_p_44799_2022,9,team_netherlands_2022,2022
17,C,15,1,Cody Gakpo,player_p_28911_2022,9,team_netherlands_2022,2022
17,C,15,1,Luuk de Jong,player_p_64551_2022,9,team_netherlands_2022,2022
17,C,15,1,Memphis Depay,player_p_27540_2022,9,team_netherlands_2022,2022
17,C,15,1,Steven Berghuis,player_p_10326_2022,9,team_netherlands_2022,2022
17,C,15,1,Noa Lang,player_p_57903_2022,9,team_netherlands_2022,2022
16,D,15,2,Justin Bijlow,player_p_15282_2022,9,team_netherlands_2022,2022
17,C,15,1,Davy Klaassen,player_p_42078_2022,9,team_netherlands_2022,2022
17,C,15,1,Marten de Roon,player_p_55965_2022,9,team_netherlands_2022,2022
16,D,15,2,Tyrell Malacia,player_p_78630_2022,9,team_netherlands_2022,2022
17,C,15,1,Daley Blind,player_p_39861_2022,9,team_netherlands_2022,2022
17,C,15,1,Vincent Janssen,player_p_57087_2022,9,team_netherlands_2022,2022
17,C,15,1,Wout Weghorst,player_p_95036_2022,9,team_netherlands_2022,2022
17,C,15,1,Teun Koopmeiners,player_p_35705_2022,9,team_netherlands_2022,2022
17,C,15,1,Frenkie de Jong,player_p_17688_2022,9,team_netherlands_2022,2022
17,C,15,1,Denzel Dumfries,player_p_97615_2022,9,team_netherlands_2022,2022
17,C,15,1,Andries Noppert,player_p_82000_2022,9,team_netherlands_2022,2022
17,C,15,1,Kenneth Taylor,player_p_95763_2022,9,team_netherlands_2022,2022
17,C,15,1,Xavi Simons,player_p_34458_2022,9,team_netherlands_2022,2022
16,D,15,2,Jeremie Frimpong,player_p_70227_2022,9,team_netherlands_2022,2022
17,C,15,1,Wojciech Szczęsny,player_p_31606_2022,9,team_poland_2022,2022
17,C,15,1,Matty Cash,player_p_17099_2022,9,team_poland_2022,2022
17,C,15,1,Artur Jędrzejczyk,player_p_61813_2022,9,team_poland_2022,2022
16,D,15,2,Mateusz Wieteska,player_p_76995_2022,9,team_poland_2022,2022
17,C,15,1,Jan Bednarek,player_p_10172_2022,9,team_poland_2022,2022
17,C,15,1,Krystian Bielik,player_p_14593_2022,9,team_poland_2022,2022
17,C,15,1,Arkadiusz Milik,player_p_12381_2022,9,team_poland_2022,2022
17,C,15,1,Damian Szymański,player_p_44699_2022,9,team_poland_2022,2022
17,C,15,1,Robert Lewandowski,player_p_00549_2022,9,team_poland_2022,2022
17,C,15,1,Grzegorz Krychowiak,player_p_45449_2022,9,team_poland_2022,2022
17,C,15,1,Kamil Grosicki,player_p_64261_2022,9,team_poland_2022,2022
16,D,15,2,Łukasz Skorupski,player_p_17943_2022,9,team_poland_2022,2022
17,C,15,1,Jakub Kamiński,player_p_83610_2022,9,team_poland_2022,2022
17,C,15,1,Jakub Kiwior,player_p_44780_2022,9,team_poland_2022,2022
17,C,15,1,Kamil Glik,player_p_29046_2022,9,team_poland_2022,2022
17,C,15,1,Karol Świderski,player_p_85630_2022,9,team_poland_2022,2022
16,D,15,2,Szymon Żurkowski,player_p_31085_2022,9,team_poland_2022,2022
17,C,15,1,Bartosz Bereszyński,player_p_42160_2022,9,team_poland_2022,2022
17,C,15,1,Sebastian Szymański,player_p_65512_2022,9,team_poland_2022,2022
17,C,15,1,Piotr Zieliński,player_p_32165_2022,9,team_poland_2022,2022
17,C,15,1,Nicola Zalewski,player_p_40498_2022,9,team_poland_2022,2022
16,D,15,2,Kamil Grabara,player_p_90913_2022,9,team_poland_2022,2022
17,C,15,1,Krzysztof Piątek,player_p_11013_2022,9,team_poland_2022,2022
17,C,15,1,Przemysław Frankowski,player_p_23437_2022,9,team_poland_2022,2022
16,D,15,2,Robert Gumny,player_p_42168_2022,9,team_poland_2022,2022
17,C,15,1,Michał Skóraś,player_p_02071_2022,9,team_poland_2022,2022
16,D,15,2,Rui Patrício,player_p_72028_2022,9,team_portugal_2022,2022
17,C,15,1,Diogo Dalot,player_p_41603_2022,9,team_portugal_2022,2022
17,C,15,1,not applicable Pepe,player_p_81972_2022,9,team_portugal_2022,2022
17,C,15,1,Rúben Dias,player_p_10712_2022,9,team_portugal_2022,2022
17,C,15,1,Raphaël Guerreiro,player_p_67578_2022,9,team_portugal_2022,2022
17,C,15,1,João Palhinha,player_p_46583_2022,9,team_portugal_2022,2022
17,C,15,1,Cristiano Ronaldo,player_p_70442_2022,9,team_portugal_2022,2022
17,C,15,1,Bruno Fernandes,player_p_39584_2022,9,team_portugal_2022,2022
17,C,15,1,André Silva,player_p_33280_2022,9,team_portugal_2022,2022
17,C,15,1,Bernardo Silva,player_p_34205_2022,9,team_portugal_2022,2022
17,C,15,1,João Félix,player_p_17931_2022,9,team_portugal_2022,2022
16,D,15,2,José Sá,player_p_85204_2022,9,team_portugal_2022,2022
17,C,15,1,Danilo Pereira,player_p_98929_2022,9,team_portugal_2022,2022
17,C,15,1,William Carvalho,player_p_44689_2022,9,team_portugal_2022,2022
17,C,15,1,Rafael Leão,player_p_27349_2022,9,team_portugal_2022,2022
17,C,15,1,not applicable Vitinha,player_p_89266_2022,9,team_portugal_2022,2022
17,C,15,1,João Mário,player_p_31133_2022,9,team_portugal_2022,2022
17,C,15,1,Rúben Neves,player_p_22983_2022,9,team_portugal_2022,2022
17,C,15,1,Nuno Mendes,player_p_87003_2022,9,team_portugal_2022,2022
17,C,15,1,João Cancelo,player_p_16736_2022,9,team_portugal_2022,2022
17,C,15,1,Ricardo Horta,player_p_05304_2022,9,team_portugal_2022,2022
17,C,15,1,Diogo Costa,player_p_54827_2022,9,team_portugal_2022,2022
17,C,15,1,Matheus Nunes,player_p_57759_2022,9,team_portugal_2022,2022
17,C,15,1,António Silva,player_p_05289_2022,9,team_portugal_2022,2022
17,C,15,1,not applicable Otávio,player_p_78787_2022,9,team_portugal_2022,2022
17,C,15,1,Gonçalo Ramos,player_p_41647_2022,9,team_portugal_2022,2022
17,C,15,1,Saad Al-Sheeb,player_p_70879_2022,9,team_qatar_2022,2022
17,C,15,1,not applicable Ró-Ró,player_p_00052_2022,9,team_qatar_2022,2022
17,C,15,1,Abdelkarim Hassan,player_p_01258_2022,9,team_qatar_2022,2022
17,C,15,1,Mohammed Waad,player_p_90689_2022,9,team_qatar_2022,2022
17,C,15,1,Tarek Salman,player_p_42663_2022,9,team_qatar_2022,2022
17,C,15,1,Abdulaziz Hatem,player_p_97800_2022,9,team_qatar_2022,2022
17,C,15,1,Ahmed Alaaeldin,player_p_57100_2022,9,team_qatar_2022,2022
17,C,15,1,Ali Assadalla,player_p_51678_2022,9,team_qatar_2022,2022
17,C,15,1,Mohammed Muntari,player_p_17048_2022,9,team_qatar_2022,2022
17,C,15,1,Hassan Al-Haydos,player_p_38732_2022,9,team_qatar_2022,2022
17,C,15,1,Akram Afif,player_p_47319_2022,9,team_qatar_2022,2022
17,C,15,1,Karim Boudiaf,player_p_95754_2022,9,team_qatar_2022,2022
17,C,15,1,Musab Kheder,player_p_32949_2022,9,team_qatar_2022,2022
17,C,15,1,Homam Ahmed,player_p_33804_2022,9,team_qatar_2022,2022
17,C,15,1,Bassam Al-Rawi,player_p_15161_2022,9,team_qatar_2022,2022
17,C,15,1,Boualem Khoukhi,player_p_12810_2022,9,team_qatar_2022,2022
17,C,15,1,Ismaeel Mohammad,player_p_01077_2022,9,team_qatar_2022,2022
16,D,15,2,Khalid Muneer,player_p_54495_2022,9,team_qatar_2022,2022
17,C,15,1,Almoez Ali,player_p_01930_2022,9,team_qatar_2022,2022
16,D,15,2,Salem Al-Hajri,player_p_43921_2022,9,team_qatar_2022,2022
16,D,15,2,Yousef Hassan,player_p_75618_2022,9,team_qatar_2022,2022
17,C,15,1,Meshaal Barsham,player_p_28811_2022,9,team_qatar_2022,2022
17,C,15,1,Assim Madibo,player_p_63532_2022,9,team_qatar_2022,2022
16,D,15,2,Naif Al-Hadhrami,player_p_93316_2022,9,team_qatar_2022,2022
16,D,15,2,Jassem Gaber,player_p_22110_2022,9,team_qatar_2022,2022
16,D,15,2,Mostafa Meshaal,player_p_26637_2022,9,team_qatar_2022,2022
16,D,15,2,Mohammed Al-Rubaie,player_p_06659_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Sultan Al-Ghannam,player_p_06789_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Abdullah Madu,player_p_20388_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Abdulelah Al-Amri,player_p_12335_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Ali Al-Bulaihi,player_p_87284_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Mohammed Al-Breik,player_p_94422_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Salman Al-Faraj,player_p_93688_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Abdulellah Al-Malki,player_p_20216_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Firas Al-Buraikan,player_p_89845_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Salem Al-Dawsari,player_p_70583_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Saleh Al-Shehri,player_p_37308_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Saud Abdulhamid,player_p_08125_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Yasser Al-Shahrani,player_p_45457_2022,9,team_saudi_arabia_2022,2022
16,D,15,2,Abdullah Otayf,player_p_99177_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Ali Al-Hassan,player_p_45413_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Sami Al-Najei,player_p_87569_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Hassan Al-Tambakti,player_p_93173_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Nawaf Al-Abed,player_p_76864_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Hattan Bahebri,player_p_84563_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Abdulrahman Al-Aboud,player_p_45581_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Mohammed Al-Owais,player_p_85438_2022,9,team_saudi_arabia_2022,2022
16,D,15,2,Nawaf Al-Aqidi,player_p_67035_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Mohamed Kanno,player_p_91268_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Nasser Al-Dawsari,player_p_10907_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Haitham Asiri,player_p_40487_2022,9,team_saudi_arabia_2022,2022
17,C,15,1,Riyadh Sharahili,player_p_06750_2022,9,team_saudi_arabia_2022,2022
16,D,15,2,Seny Dieng,player_p_99821_2022,9,team_senegal_2022,2022
16,D,15,2,Formose Mendy,player_p_11718_2022,9,team_senegal_2022,2022
17,C,15,1,Kalidou Koulibaly,player_p_47321_2022,9,team_senegal_2022,2022
17,C,15,1,Pape Abou Cissé,player_p_90626_2022,9,team_senegal_2022,2022
17,C,15,1,Idrissa Gueye,player_p_40621_2022,9,team_senegal_2022,2022
17,C,15,1,Nampalys Mendy,player_p_96697_2022,9,team_senegal_2022,2022
17,C,15,1,Nicolas Jackson,player_p_86937_2022,9,team_senegal_2022,2022
17,C,15,1,Cheikhou Kouyaté,player_p_55140_2022,9,team_senegal_2022,2022
17,C,15,1,Boulaye Dia,player_p_33622_2022,9,team_senegal_2022,2022
16,D,15,2,Moussa N'Diaye,player_p_66635_2022,9,team_senegal_2022,2022
17,C,15,1,Pathé Ciss,player_p_61416_2022,9,team_senegal_2022,2022
17,C,15,1,Fodé Ballo-Touré,player_p_86095_2022,9,team_senegal_2022,2022
17,C,15,1,Iliman Ndiaye,player_p_33958_2022,9,team_senegal_2022,2022
17,C,15,1,Ismail Jakobs,player_p_54506_2022,9,team_senegal_2022,2022
17,C,15,1,Krépin Diatta,player_p_09292_2022,9,team_senegal_2022,2022
17,C,15,1,Édouard Mendy,player_p_45399_2022,9,team_senegal_2022,2022
17,C,15,1,Pape Matar Sarr,player_p_76835_2022,9,team_senegal_2022,2022
17,C,15,1,Ismaïla Sarr,player_p_37935_2022,9,team_senegal_2022,2022
17,C,15,1,Famara Diédhiou,player_p_27280_2022,9,team_senegal_2022,2022
17,C,15,1,Bamba Dieng,player_p_88928_2022,9,team_senegal_2022,2022
17,C,15,1,Youssouf Sabaly,player_p_55298_2022,9,team_senegal_2022,2022
17,C,15,1,Abdou Diallo,player_p_77769_2022,9,team_senegal_2022,2022
16,D,15,2,Alfred Gomis,player_p_53694_2022,9,team_senegal_2022,2022
16,D,15,2,Moustapha Name,player_p_92891_2022,9,team_senegal_2022,2022
16,D,15,2,Mamadou Loum,player_p_37001_2022,9,team_senegal_2022,2022
17,C,15,1,Pape Gueye,player_p_45280_2022,9,team_senegal_2022,2022
16,D,15,2,Marko Dmitrović,player_p_72770_2022,9,team_serbia_2022,2022
17,C,15,1,Strahinja Pavlović,player_p_98435_2022,9,team_serbia_2022,2022
16,D,15,2,Strahinja Eraković,player_p_55665_2022,9,team_serbia_2022,2022
17,C,15,1,Nikola Milenković,player_p_57535_2022,9,team_serbia_2022,2022
17,C,15,1,Miloš Veljković,player_p_30283_2022,9,team_serbia_2022,2022
17,C,15,1,Nemanja Maksimović,player_p_89598_2022,9,team_serbia_2022,2022
17,C,15,1,Nemanja Radonjić,player_p_79900_2022,9,team_serbia_2022,2022
17,C,15,1,Nemanja Gudelj,player_p_24610_2022,9,team_serbia_2022,2022
17,C,15,1,Aleksandar Mitrović,player_p_85696_2022,9,team_serbia_2022,2022
17,C,15,1,Dušan Tadić,player_p_33390_2022,9,team_serbia_2022,2022
17,C,15,1,Luka Jović,player_p_62033_2022,9,team_serbia_2022,2022
